Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Toyota Camry VIII (XV70),2150000,2018,54000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104676369-bf22a827/
Toyota Camry VIII (XV70),1700000,2018,109000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104075398-4c377b23/
Toyota Camry VII (XV50) Рестайлинг 2,1750000,2017,135000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.5,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104779623-bf2361aa/
Toyota Camry VII (XV50) Рестайлинг,1780000,2016,45745,седан,серебристый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,5.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102413706-f4bc7cca/
Toyota Camry VIII (XV70),1955000,2019,33000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104947459-09ff8ccc/
Toyota Camry VII (XV50) Рестайлинг 2,1570000,2018,37800,седан,чёрный,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103790403-03378d09/
Toyota Camry VIII (XV70),2479000,2018,64500,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104928862-04680ff1/
Toyota Camry VII (XV50) Рестайлинг 2,1250000,2017,250000,седан,жёлтый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103122425-87dce0b1/
Toyota Camry VII (XV50) Рестайлинг 2,1560000,2017,62500,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104199712-f90a9fda/
Toyota Camry VII (XV50),1150000,2013,118000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104767519-364d304d/
Toyota Camry V40,248000,1994,270000,седан,серый,1.8,125,Бензин,3125,автоматическая,передний,Правый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103694540-0dc8eeb6/
Toyota Camry VII (XV50) Рестайлинг 2,1750000,2017,96000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103543990-87a3548f/
Toyota Camry VII (XV50) Рестайлинг,1650000,2017,138000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104613204-28041113/
Toyota Camry VII (XV50) Рестайлинг,1550000,2016,56000,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104771385-6ef2f2b0/
Toyota Camry VII (XV50),1200000,2013,208400,седан,бежевый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104064867-6f3b25bd/
Toyota Camry VIII (XV70),2350000,2019,8350,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104895233-a9703213/
Toyota Camry VI (XV40) Рестайлинг,1465000,2009,20000,седан,серый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104948317-5d0e3c47/
Toyota Camry VII (XV50) Рестайлинг,1600000,2016,130000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104645499-a31671bd/
Toyota Camry VI (XV40),750000,2007,337000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103868273-24c22295/
Toyota Camry VII (XV50),1999999,2011,163000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103616053-6578d51a/
Toyota Camry Japan Market VII (XV50),1299999,2012,188000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104726588-8353759e/
Toyota Camry VI (XV40) Рестайлинг,850000,2011,198000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103820993-5481f811/
Toyota Camry VII (XV50) Рестайлинг 2,1500000,2018,236000,седан,белый,2.5,181,"Бензин, газобаллонное оборудование",9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104200416-da26927d/
Toyota Camry VII (XV50),1095000,2012,105459,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,1.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104788897-1afc9fd2/
Toyota Camry VIII (XV70),2590000,2018,24600,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104927814-1f2d198a/
Toyota Camry VII (XV50),1300000,2012,130000,седан,белый,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103517829-8ea2aede/
Toyota Camry VIII (XV70),2500000,2020,3200,седан,синий,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103266828-8221b890/
Toyota Camry VII (XV50),1050000,2012,220000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1098539688-df535ab1/
Toyota Camry VII (XV50) Рестайлинг,1590000,2016,90000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103160925-992a48d2/
Toyota Camry VIII (XV70),2775000,2019,25000,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103568713-1a237718/
Toyota Camry VII (XV50) Рестайлинг,1400000,2015,96000,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104936537-948adac6/
Toyota Camry VII (XV50),1150000,2013,123000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104885498-e33e7e5b/
Toyota Camry VII (XV50) Рестайлинг,1550000,2015,106995,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104857043-4d80a850/
Toyota Camry VI (XV40) Рестайлинг,770000,2009,198000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104832702-871a7edd/
Toyota Camry VII (XV50),1185000,2012,116000,седан,чёрный,2.5,181,"Бензин, газобаллонное оборудование",9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104908317-4172a534/
Toyota Camry VIII (XV70),1880000,2018,45000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104929220-532e5e9f/
Toyota Camry VI (XV40),558000,2006,167000,седан,чёрный,3.5,277,"Бензин, газобаллонное оборудование",41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104949419-5f2f497b/
Toyota Camry VII (XV50) Рестайлинг 2,1790000,2018,62000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.5,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104759616-0cdea86b/
Toyota Camry VII (XV50) Рестайлинг,1750000,2017,85000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104008000-72974304/
Toyota Camry VIII (XV70),2050000,2018,23000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101887746-5a42889e/
Toyota Camry III (XV10),260000,1995,252000,седан,красный,3.0,188,Бензин,9400,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104817814-fb9c98da/
Toyota Camry VII (XV50) Рестайлинг 2,1475000,2017,150000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104732762-7ed9496f/
Toyota Camry VII (XV50) Рестайлинг,1375000,2015,160000,седан,серый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104699990-cbf0e315/
Toyota Camry VIII (XV70),2150000,2020,44000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104853599-f3a2024e/
Toyota Camry VI (XV40),870000,2008,239000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104902986-41d7506e/
Toyota Camry VII (XV50),1048000,2013,252535,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104871162-e7e4d0ea/
Toyota Camry VIII (XV70),2775000,2019,25000,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103568713-1a237718/
Toyota Camry V (XV30),439000,2003,280000,седан,синий,2.4,152,Бензин,6840,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1090958610-a0470eef/
Toyota Camry VIII (XV70),2360000,2019,45430,седан,синий,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104848686-36b6fb94/
Toyota Camry VIII (XV70),3100000,2019,22000,седан,коричневый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104605930-d227c65e/
Toyota Camry V (XV30),445000,2004,140000,седан,красный,2.0,150,Бензин,5250,автоматическая,передний,Правый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101816830-1de61e92/
Toyota Camry VIII (XV70),2280000,2020,40722,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104804480-a85c0920/
Toyota Camry VI (XV40),720000,2006,249000,седан,серый,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.5,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102246502-a16557e3/
Toyota Camry VII (XV50),1070000,2012,235000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104156970-3d861e45/
Toyota Camry VII (XV50) Рестайлинг,1195000,2016,177289,седан,белый,2.0,150,Бензин,5250,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104872059-e30bf32f/
Toyota Camry VI (XV40),840000,2006,274000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103824789-b19924cf/
Toyota Camry US Market VII (XV50) Рестайлинг,1720000,2016,58500,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104900762-c4545bd6/
Toyota Camry VI (XV40) Рестайлинг,1025000,2010,176500,седан,серый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,8.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104179943-98a8e4fd/
Toyota Camry VII (XV50) Рестайлинг,1399000,2015,139000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104944261-a8655e6c/
Toyota Camry VI (XV40) Рестайлинг,880000,2010,230000,седан,серебристый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101689144-ec1edcdd/
Toyota Camry VII (XV50),1300000,2014,182000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,7.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103658861-ee2789b2/
Toyota Camry VII (XV50),1250000,2012,150000,седан,серый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,5.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104882871-e4c82893/
Toyota Camry VII (XV50),1365000,2013,59700,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104663219-cb1eef13/
Toyota Camry V (XV30),700000,2004,157000,седан,зелёный,2.4,152,Бензин,6840,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104810887-b94a6c0f/
Toyota Camry VI (XV40) Рестайлинг,799000,2010,188000,седан,серебристый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103810511-7d3dcc81/
Toyota Camry VI (XV40),1800000,2007,24100,седан,синий,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104708208-e3702716/
Toyota Camry VIII (XV70),2250000,2020,15000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104889539-749faec9/
Toyota Camry VIII (XV70),2290000,2018,60000,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104856596-7733c86b/
Toyota Camry VII (XV50) Рестайлинг,2500000,2015,61000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104863808-8558d0e9/
Toyota Camry VI (XV40),750000,2007,173743,седан,серый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104139108-47564569/
Toyota Camry VI (XV40) Рестайлинг,920000,2011,200000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104606213-1df5d69b/
Toyota Camry VII (XV50),1200000,2013,192000,седан,серый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104146812-7b31abf8/
Toyota Camry VI (XV40),780000,2008,296500,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104779679-0fe3e6cc/
Toyota Camry US Market VII (XV50) Рестайлинг,1780000,2016,123000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104882259-38cfe3d2/
Toyota Camry US Market VII (XV50) Рестайлинг,1780000,2016,123000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104882259-38cfe3d2/
Toyota Camry VI (XV40),890000,2008,140000,седан,зелёный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104945416-c002ff46/
Toyota Camry VI (XV40),649999,2006,299000,седан,серый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103335541-a8935eed/
Toyota Camry VI (XV40) Рестайлинг,860000,2010,300000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104869806-0f0fa4f2/
Toyota Camry VII (XV50) Рестайлинг,1546000,2016,75885,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104087944-9f429592/
Toyota Camry VI (XV40) Рестайлинг,960000,2011,220000,седан,белый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,7.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104706317-86c5e2fe/
Toyota Camry VII (XV50),1230000,2013,188000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104937910-7cfd98c9/
Toyota Camry VI (XV40),790000,2009,163000,седан,чёрный,2.4,147,Гибрид,5145,вариатор,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104763515-be190372/
Toyota Camry VI (XV40) Рестайлинг,1150000,2010,290000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104572874-6e8190b2/
Toyota Camry VI (XV40) Рестайлинг,850000,2011,226948,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104829232-cf72f0c9/
Toyota Camry VI (XV40),800000,2008,147000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101452973-b8447e1d/
Toyota Camry VI (XV40),650000,2008,262000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,2.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102913114-ff34aae6/
Toyota Camry VI (XV40),560000,2006,263000,седан,зелёный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,6.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104154846-25209a8a/
Toyota Camry VI (XV40),770000,2007,282000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104867811-0bb430cb/
Toyota Camry VI (XV40),890000,2007,100389,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104809930-ff1b8fbd/
Toyota Camry VI (XV40),625000,2008,180000,седан,серебристый,2.4,167,Бензин,7515,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104832737-5f88b93e/
Toyota Camry V (XV30),495000,2003,150000,седан,серый,2.4,152,Бензин,6840,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104856057-715326e0/
Toyota Camry VI (XV40),890000,2008,172000,седан,серебристый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,12.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104937929-1b2969f7/
Toyota Camry VI (XV40),850000,2008,220000,седан,серый,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104807728-019a7f7b/
Toyota Camry VI (XV40),800000,2008,213000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,1.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104611998-aae63b4e/
Toyota Camry VII (XV50),1200000,2012,153000,седан,бежевый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,9.1,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104195865-1d96a8a1/
Toyota Camry VII (XV50),1230000,2014,330000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104822744-07e53113/
Toyota Camry VI (XV40),750000,2006,192000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101566564-a79caea0/
Toyota Camry VI (XV40) Рестайлинг,970000,2010,166960,седан,серый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104715638-1b8ddc32/
Toyota Camry V (XV30),469000,2003,400607,седан,чёрный,2.4,152,Бензин,6840,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,11.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104189175-186de695/
Toyota Camry V30,120000,1992,60000,седан,серый,2.0,140,Бензин,4900,автоматическая,передний,Правый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101714252-903d4966/
Toyota Camry VIII (XV70),2400000,2020,15000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103144883-d9d68aef/
Toyota Camry VI (XV40) Рестайлинг,970000,2011,170000,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,3.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104779511-2a294112/
Toyota Camry VI (XV40),700000,2006,180000,седан,бежевый,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1075530077-c81ef22a/
Toyota Camry VI (XV40) Рестайлинг,700000,2010,464498,седан,белый,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,5.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104690535-435a7eca/
Toyota Camry VI (XV40) Рестайлинг,990000,2011,131000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,4.5,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104599160-967b8c1b/
Toyota Camry VI (XV40),600000,2008,317000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104571730-13cb2abb/
Toyota Camry VI (XV40) Рестайлинг,940000,2010,265194,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104941030-e99e0131/
Toyota Camry VI (XV40),600000,2006,250000,седан,серебристый,3.5,277,"Бензин, газобаллонное оборудование",41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,7.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1092308380-4bdb8709/
Toyota Camry VI (XV40),675000,2007,282000,седан,серый,2.4,167,Бензин,7515,механическая,передний,Левый,Не требует ремонта,1,Оригинал,13.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104725741-9d2b9ac7/
Toyota Camry V (XV30),675000,2004,300000,седан,бежевый,2.4,152,Бензин,6840,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103541218-2220500d/
Toyota Camry VI (XV40) Рестайлинг,860000,2011,220000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103565073-241b7574/
Toyota Camry VII (XV50),1050000,2013,240000,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103463615-babfc03e/
