Название,"Цена, руб.",Год выпуска,"Пробег, км.",Кузов,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Двигатель,"Налог, руб.",Коробка передач,Руль,Состояние,Число владельцев,ПТС,Таможня,URL адрес
Volkswagen Jetta II,48500,1991,330000,седан,зелёный,1.6,70,Бензин,700,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103639556-6e27f3ee/
Volkswagen Jetta VI,630000,2011,143000,седан,серый,1.4,122,Бензин,2440,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103039089-6f5c2bba/
Volkswagen Jetta VI Рестайлинг,1250000,2018,127000,седан,серебристый,1.4,125,Бензин,3750,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102881593-25e18bde/
Volkswagen Jetta VI,730000,2015,112000,седан,белый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102480884-12753482/
Volkswagen Jetta V,440000,2009,216737,седан,серебристый,1.6,102,Бензин,3468,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103732615-79071c50/
Volkswagen Jetta V,450000,2008,242000,седан,серебристый,1.6,102,Бензин,2142,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103528357-cb98f1a7/
Volkswagen Jetta VI,570000,2011,219869,седан,чёрный,1.4,122,Бензин,2440,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103342043-b8487c80/
Volkswagen Jetta VI,790000,2013,128200,седан,белый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103657106-9f645881/
Volkswagen Jetta VI Рестайлинг,950000,2015,120000,седан,серый,1.4,122,Бензин,3660,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103106297-d4d53751/
Volkswagen Jetta V,350000,2010,162650,седан,белый,1.6,102,Бензин,3468,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103134220-c975b6cc/
Volkswagen Jetta VI Рестайлинг,1050000,2017,12660,седан,белый,1.6,90,Бензин,900,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103372094-c0f87bbb/
Volkswagen Jetta II,40000,1984,6404,седан,красный,1.6,75,Бензин,750,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103633801-5bcb8d08/
Volkswagen Jetta VI Рестайлинг,1150000,2017,86300,седан,белый,1.6,110,Бензин,3740,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103565382-068dd1b6/
Volkswagen Jetta VI Рестайлинг,895000,2016,138000,седан,белый,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103551080-b868cf4a/
Volkswagen Jetta IV,200000,2001,303750,седан,серебристый,2.0,116,Бензин,3944,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103626308-46ade23d/
Volkswagen Jetta VI Рестайлинг,835000,2016,82000,седан,белый,1.4,125,Бензин,3750,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103168871-abe47112/
Volkswagen Jetta VI,549000,2012,205889,седан,серебристый,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103216328-b41bcd79/
Volkswagen Jetta VI,570000,2011,186000,седан,белый,1.4,122,Бензин,2562,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103363235-44e03aa6/
Volkswagen Jetta VI,550000,2012,142000,седан,белый,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103682863-3e943e70/
Volkswagen Jetta IV,185000,1999,366035,седан,зелёный,2.0,116,Бензин,3944,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103132338-e78dcb46/
Volkswagen Jetta V,398000,2008,190000,седан,серый,1.6,102,Бензин,2040,автоматическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102927044-ac9e8142/
Volkswagen Jetta VI Рестайлинг,1100000,2016,95935,седан,чёрный,1.6,110,Бензин,3740,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103726282-ad3720cc/
Volkswagen Jetta VI Рестайлинг,1015000,2016,88869,седан,белый,1.4,125,Бензин,4250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103304327-cf36a468/
Volkswagen Jetta VI Рестайлинг,658799,2015,170000,седан,белый,1.6,85,Бензин,1700,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103303552-5284c2e9/
Volkswagen Jetta VI,605000,2012,173000,седан,чёрный,1.6,105,Бензин,3150,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103531278-9996b590/
Volkswagen Jetta VI,720000,2012,92200,седан,чёрный,1.4,122,Бензин,4148,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102294437-10bd5a61/
Volkswagen Jetta IV,340000,2001,162000,седан,белый,1.9,90,Дизель,1080,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103701477-aef7fd96/
Volkswagen Jetta VI,685000,2013,140000,седан,серебристый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103533461-bdf74e84/
Volkswagen Jetta V,380000,2007,140000,седан,красный,1.6,102,Бензин,2142,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1099258752-4c3a4259/
Volkswagen Jetta VI,689000,2013,184000,седан,белый,1.6,105,Бензин,2100,автоматическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103517809-510db776/
Volkswagen Jetta II,120000,1991,150000,седан,красный,1.6,70,Бензин,700,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1100652042-ba2794d3/
Volkswagen Jetta VI Рестайлинг,1090000,2015,50000,седан,синий,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103655002-547bf1be/
Volkswagen Jetta VI,500000,2011,211000,седан,чёрный,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101561588-156a9252/
Volkswagen Jetta VI,670000,2013,150000,седан,белый,1.4,150,Бензин,4380,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103138149-b02348e7/
Volkswagen Jetta VI,570000,2012,227150,седан,чёрный,1.4,122,Бензин,4148,механическая,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103161055-408a4167/
Volkswagen Jetta V,430000,2008,178000,седан,чёрный,1.4,122,Бензин,2440,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102821506-89e6fa6d/
Volkswagen Jetta VI,730000,2013,134000,седан,белый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103409115-b4ff08c2/
Volkswagen Jetta I,200000,1984,50000,седан,синий,1.5,70,Бензин,700,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102854458-9dc0374f/
Volkswagen Jetta II,43000,1991,400000,седан,красный,1.8,90,Бензин,900,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101638389-975f6bce/
Volkswagen Jetta VI Рестайлинг,639000,2015,170940,седан,серебристый,1.6,105,Бензин,3570,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103176448-f0de4471/
Volkswagen Jetta VI,620000,2013,170000,седан,синий,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103204112-d8f1cad4/
Volkswagen Jetta VI Рестайлинг,720000,2017,206000,седан,белый,1.6,90,Бензин,1080,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103291407-fc8e526a/
Volkswagen Jetta VI,800000,2013,113157,седан,чёрный,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103075982-310dcdad/
Volkswagen Jetta VI Рестайлинг,700000,2015,216000,седан,белый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1101424476-1e3b6b00/
Volkswagen Jetta V,355000,2007,286000,седан,синий,1.6,102,Бензин,2142,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103159890-7d7fe1fa/
Volkswagen Jetta VI Рестайлинг,750000,2015,130500,седан,белый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103368899-b5924600/
Volkswagen Jetta V,360000,2006,220000,седан,синий,1.6,102,Бензин,3468,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102625679-61954019/
Volkswagen Jetta II,80000,1986,290000,седан,серебристый,1.3,54,Бензин,540,механическая,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103438364-90033fa4/
Volkswagen Jetta VI,820000,2014,160000,седан,коричневый,1.6,105,Бензин,3570,автоматическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102682454-8a3c8ff0/
Volkswagen Jetta VI Рестайлинг,1050000,2017,117000,седан,белый,1.4,125,Бензин,4250,роботизированная,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103164392-13658563/
Volkswagen Jetta IV,220000,1999,400000,седан,красный,2.0,116,Бензин,3944,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1100759528-de2f8490/
Volkswagen Jetta II,65000,1991,450000,седан,синий,1.3,55,Бензин,550,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1091690734-74a0449a/
Volkswagen Jetta V,410000,2010,158000,седан,чёрный,1.6,102,Бензин,3468,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103475011-8632b2be/
Volkswagen Jetta IV,210000,2002,338000,седан,серебристый,1.8,150,Бензин,5100,механическая,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103040235-93c57906/
Volkswagen Jetta VI,590000,2013,175000,седан,серый,1.4,122,Бензин,4148,роботизированная,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103141757-9ea496a7/
Volkswagen Jetta VI Рестайлинг,830000,2014,168000,седан,чёрный,1.4,122,Бензин,2562,роботизированная,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1103136608-d01194b4/
Volkswagen Jetta VI Рестайлинг,817000,2016,165400,седан,белый,1.6,105,Бензин,3570,механическая,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен,https://auto.ru/cars/used/sale/volkswagen/jetta/1102589637-3f5ad2fc/
